其他詞類	反義詞	反義詞	反義詞	反義詞
其他詞類	反義詞	反義複合詞	反義複合詞	反義複合詞
其他詞類	感情色彩	感情色彩	感情色彩	感情色彩
其他詞類	感情色彩	褒義詞	褒義詞	褒義詞
其他詞類	感情色彩	貶義詞	貶義詞	貶義詞
其他詞類	感情色彩	中性詞	中性詞	中性詞
句	句式	句式	句式	句式
句	句型	句型	句型	句型
句	句型	陳述句	陳述句	陳述句
句	句型	陳述句	肯定句	肯定句
句	句型	陳述句	否定句	否定句
句	句型	陳述句	雙重否定句	雙重否定句
句	句型	疑問句	疑問句	疑問句
句	句型	疑問句	是非問句	是非問句
句	句型	疑問句	特指問句	特指問句
句	句型	疑問句	選擇問句	選擇問句
句	句型	疑問句	正反問句	正反問句
句	句型	反問句(句型)	反問句(句型)	反問句(句型)
句	句型	設問句(句型)	設問句(句型)	設問句(句型)
句	句型	感歎句	感歎句	感歎句
句	句型	祈使句	祈使句	祈使句
句	複句	複句	複句	複句
句	複句	並列複句	並列複句	並列複句
句	複句	承接複句	承接複句	承接複句
句	複句	遞進複句	遞進複句	遞進複句
句	複句	因果複句	因果複句	因果複句
句	複句	轉折複句	轉折複句	轉折複句
句	複句	假設複句	假設複句	假設複句
句	複句	選擇複句	選擇複句	選擇複句
句	複句	條件複句	條件複句	條件複句
句	複句	目的複句	目的複句	目的複句
句	複句	多重複句	多重複句	多重複句
句	主動句	主動句	主動句	主動句
句	主動句	把字句	把字句	把字句
句	被動句	被動句	被動句	被動句
句	被動句	被字句	被字句	被字句
句	直述句	直述句	直述句	直述句
句	複述句	複述句	複述句	複述句
句	諺語	諺語	諺語	諺語
句	歇後語	歇後語	歇後語	歇後語
句	格言	格言	格言	格言
句	句子成分	句子成分	句子成分	句子成分
句	句子成分	主語	主語	主語
句	句子成分	謂語	謂語	謂語
句	句子成分	賓語	賓語	賓語
句	句子成分	定語	定語	定語
句	句子成分	狀語	狀語	狀語
句	句子成分	補語	補語	補語
句	病句	病句	病句	病句
句	病句	語序不當	語序不當	語序不當
句	病句	搭配不當	搭配不當	搭配不當
句	病句	成分殘缺	成分殘缺	成分殘缺
句	病句	邏輯矛盾	邏輯矛盾	邏輯矛盾
句	病句	誤用口語	誤用口語	誤用口語
句	書面語	書面語	書面語	書面語
句	口語	口語	口語	口語
標點	標點	標點	標點	標點
標點	句號。	句號。	句號。	句號。
標點	逗號,	逗號,	逗號,	逗號,
標點	問號?	問號?	問號?	問號?
標點	感歎號!	感歎號!	感歎號!	感歎號!
標點	頓號、	頓號、	頓號、	頓號、
標點	冒號:	冒號:	冒號:	冒號:
標點	分號;	分號;	分號;	分號;
標點	引號「」	引號「」	引號「」	引號「」
標點	雙引號『』	雙引號『』	雙引號『』	雙引號『』
標點	專名號	專名號	專名號	專名號
標點	書名號《》	書名號《》	書名號《》	書名號《》
標點	省略號⋯⋯	省略號⋯⋯	省略號⋯⋯	省略號⋯⋯
標點	破折號──	破折號──	破折號──	破折號──
標點	括號()	括號()	括號()	括號()
標點	連接號─	連接號─	連接號─	連接號─
標點	間隔號.	間隔號.	間隔號.	間隔號.
修辭	比喻	比喻	比喻	比喻
修辭	比喻	明喻	明喻	明喻
修辭	比喻	暗喻	暗喻	暗喻
修辭	比喻	借喻	借喻	借喻
修辭	借代	借代	借代	借代
修辭	擬人	擬人	擬人	擬人
修辭	擬物	擬物	擬物	擬物
修辭	反復	反復	反復	反復
修辭	反復	連續反復	連續反復	連續反復
修辭	反復	間隔反復	間隔反復	間隔反復
修辭	排比	排比	排比	排比
修辭	對偶	對偶	對偶	對偶
修辭	對仗	對仗	對仗	對仗
修辭	對比	對比	對比	對比
修辭	襯托	襯托	襯托	襯托
修辭	襯托	正襯	正襯	正襯
修辭	襯托	反襯	反襯	反襯
修辭	誇張	誇張	誇張	誇張
修辭	反問(修辭)	反問(修辭)	反問(修辭)	反問(修辭)
修辭	設問(修辭)	設問(修辭)	設問(修辭)	設問(修辭)
修辭	層遞	層遞	層遞	層遞
修辭	呼告	呼告	呼告	呼告
修辭	引用	引用	引用	引用
修辭	疊詞(修辭)	疊詞(修辭)	疊詞(修辭)	疊詞(修辭)
修辭	倒裝	倒裝	倒裝	倒裝
修辭	雙關	雙關	雙關	雙關
修辭	頂真	頂真	頂真	頂真
修辭	雙聲	雙聲	雙聲	雙聲
修辭	疊韻	疊韻	疊韻	疊韻
文體	說明文	說明方法	數據說明	數據說明
文體	說明文	說明方法	比較說明	比較說明
文體	說明文	說明方法	引用說明	引用說明
文體	說明文	說明方法	比喻說明	比喻說明
文體	描寫文	描寫文	描寫文	描寫文
文體	描寫文	描寫手法	寫人	外貌描寫
文體	描寫文	描寫手法	寫人	說話描寫
文體	描寫文	描寫手法	寫人	行為描寫
文體	描寫文	描寫手法	寫人	心理描寫
文體	描寫文	描寫手法	寫物	靜態描寫
文體	描寫文	描寫手法	寫物	動態描寫
文體	描寫文	描寫手法	寫景	定點描寫法
文體	描寫文	描寫手法	寫景	步移法
文體	抒情文	抒情文	抒情文	抒情文
文體	抒情文	抒情手法	直接抒情	直接抒情
文體	抒情文	抒情手法	間接抒情	間接抒情
文體	抒情文	抒情手法	間接抒情	借物抒情
文體	抒情文	抒情手法	間接抒情	借景抒情
文體	抒情文	抒情手法	間接抒情	借事抒情
文體	議論文	議論文	議論文	議論文
文體	議論文	文章要素	論點	論點
文體	議論文	文章要素	論據	論據
文體	議論文	文章要素	論證	論證
文體	議論文	文章要素	論證	舉例論證
文體	議論文	文章要素	論證	道理論證
文體	議論文	文章要素	論證	對比論證
文體	議論文	文章要素	論證	比喻論證
文體	議論文	文章要素	論證	引用論證
文體	議論文	文章要素	論證	歸納論證
文體	議論文	文章要素	論證	演繹論證
